ID	Sample.Name	Sample_name	host_subject_id	Date	study_day	SAMPLE_TYPE	Location	run_prefix..exp.	env_material	surcat	Bases
ERR1461883	SAMEA4039309	qiita_sid_10172:10172.9962	Staff 09-C.Shirt Hem.283	12/4/13	283	Shirt Hem	Staff 09-C		anthropogenic environmental material	Staff_Surface	19553742
ERR1461884	SAMEA4039310	qiita_sid_10172:10172.9969	R10014.Hand.283	12/4/13	283	Hand	R10014		sebum	Patient_Skin	14736279
ERR1461885	SAMEA4039311	qiita_sid_10172:10172.9970	R10014.Nose.283	12/4/13	283	Nose	R10014		sebum	Patient_Skin	15107787
ERR1461886	SAMEA4039312	qiita_sid_10172:10172.9971	R10014.Axilla.283	12/4/13	283	Axilla	R10014		sebum	Patient_Skin	16857040
ERR1461887	SAMEA4039313	qiita_sid_10172:10172.9972	R10014.Bedrail.283	12/4/13	283	Bedrail	R10014		surface layer	Room_Surface	18552067
ERR1461888	SAMEA4039314	qiita_sid_10172:10172.9973	R10014.Glove from Glove Box.283	12/4/13	283	Glove from Glove Box	R10014		surface layer	Glove	19749063
ERR1461889	SAMEA4039315	qiita_sid_10172:10172.9974	R10014.Floor.283	12/4/13	283	Floor	R10014		surface layer	Room_Surface	25400299
ERR1461890	SAMEA4039316	qiita_sid_10172:10172.9975	R10014.Cold Tap Faucet Handle.283	12/4/13	283	Cold Tap Faucet Handle	R10014		surface layer	Room_Surface	12624355
ERR1461891	SAMEA4039317	qiita_sid_10172:10172.9979	R10015.Bedrail.283	12/4/13	283	Bedrail	R10015		surface layer	Room_Surface	15876458
ERR1461892	SAMEA4039318	qiita_sid_10172:10172.9980	R10015.Glove from Glove Box.283	12/4/13	283	Glove from Glove Box	R10015		surface layer	Glove	24679024
ERR1461893	SAMEA4039319	qiita_sid_10172:10172.9981	R10015.Floor.283	12/4/13	283	Floor	R10015		surface layer	Room_Surface	23061746
ERR1461894	SAMEA4039320	qiita_sid_10172:10172.9982	R10015.Cold Tap Faucet Handle.283	12/4/13	283	Cold Tap Faucet Handle	R10015		surface layer	Room_Surface	24903620
ERR1461895	SAMEA4039321	qiita_sid_10172:10172.1	NA.BLANK.-81	12/5/12	-81	blank control		HiSeq2_7	sterile water		26255356
ERR1461896	SAMEA4039322	qiita_sid_10172:10172.10047	R10016.Glove from Glove Box.284	12/5/13	284	Glove from Glove Box	R10016	HiSeq2_7	surface layer	Glove	9434225
ERR1461897	SAMEA4039323	qiita_sid_10172:10172.10048	R10016.Floor.284	12/5/13	284	Floor	R10016	HiSeq2_7	surface layer	Room_Surface	24391467
ERR1461898	SAMEA4039324	qiita_sid_10172:10172.10049	R10016.Cold Tap Faucet Handle.284	12/5/13	284	Cold Tap Faucet Handle	R10016	HiSeq2_7	surface layer	Room_Surface	11138308
ERR1461899	SAMEA4039325	qiita_sid_10172:10172.10050	NA.BLANK.284	12/5/13	284	blank control		HiSeq2_7	sterile water		13568787
ERR1461900	SAMEA4039326	qiita_sid_10172:10172.10054	R9016.Bedrail.285	12/6/13	285	Bedrail	R9016	HiSeq2_7	surface layer	Room_Surface	15250339
ERR1461901	SAMEA4039327	qiita_sid_10172:10172.10055	R9016.Glove from Glove Box.285	12/6/13	285	Glove from Glove Box	R9016	HiSeq2_7	surface layer	Glove	12344689
ERR1461902	SAMEA4039328	qiita_sid_10172:10172.10056	R9016.Floor.285	12/6/13	285	Floor	R9016	HiSeq2_7	surface layer	Room_Surface	12684787
ERR1461903	SAMEA4039329	qiita_sid_10172:10172.10057	R9016.Cold Tap Faucet Handle.285	12/6/13	285	Cold Tap Faucet Handle	R9016	HiSeq2_7	surface layer	Room_Surface	14669490
ERR1461904	SAMEA4039330	qiita_sid_10172:10172.10061	R10016.Bedrail.285	12/6/13	285	Bedrail	R10016	HiSeq2_7	surface layer	Room_Surface	30266719
ERR1461905	SAMEA4039331	qiita_sid_10172:10172.10062	R10016.Glove from Glove Box.285	12/6/13	285	Glove from Glove Box	R10016	HiSeq2_7	surface layer	Glove	16242019
ERR1461906	SAMEA4039332	qiita_sid_10172:10172.10063	R10016.Floor.285	12/6/13	285	Floor	R10016	HiSeq2_7	surface layer	Room_Surface	23508855
ERR1461907	SAMEA4039333	qiita_sid_10172:10172.10064	R10016.Cold Tap Faucet Handle.285	12/6/13	285	Cold Tap Faucet Handle	R10016	HiSeq2_7	surface layer	Room_Surface	15759768
ERR1461908	SAMEA4039334	qiita_sid_10172:10172.10065	NA.BLANK.285	12/6/13	285	blank control		HiSeq2_7	sterile water		16979221
ERR1461909	SAMEA4039335	qiita_sid_10172:10172.10082	R9016.Nose.287	12/8/13	287	Nose	R9016	HiSeq2_7	sebum	Patient_Skin	19132373
ERR1461910	SAMEA4039336	qiita_sid_10172:10172.10083	R9016.Axilla.287	12/8/13	287	Axilla	R9016	HiSeq2_7	sebum	Patient_Skin	21130958
ERR1461911	SAMEA4039337	qiita_sid_10172:10172.10085	R9016.Glove from Glove Box.287	12/8/13	287	Glove from Glove Box	R9016	HiSeq2_7	surface layer	Glove	14711978
ERR1461912	SAMEA4039338	qiita_sid_10172:10172.10086	R9016.Floor.287	12/8/13	287	Floor	R9016	HiSeq2_7	surface layer	Room_Surface	13674587
ERR1461913	SAMEA4039339	qiita_sid_10172:10172.10087	R9016.Cold Tap Faucet Handle.287	12/8/13	287	Cold Tap Faucet Handle	R9016	HiSeq2_7	surface layer	Room_Surface	9735561
ERR1461914	SAMEA4039340	qiita_sid_10172:10172.10091	R10016.Bedrail.287	12/8/13	287	Bedrail	R10016	HiSeq2_7	surface layer	Room_Surface	21661127
ERR1461915	SAMEA4039341	qiita_sid_10172:10172.10092	R10016.Glove from Glove Box.287	12/8/13	287	Glove from Glove Box	R10016	HiSeq2_7	surface layer	Glove	7938330
ERR1461916	SAMEA4039342	qiita_sid_10172:10172.10093	R10016.Floor.287	12/8/13	287	Floor	R10016	HiSeq2_7	surface layer	Room_Surface	21154416
ERR1461917	SAMEA4039343	qiita_sid_10172:10172.10094	R10016.Cold Tap Faucet Handle.287	12/8/13	287	Cold Tap Faucet Handle	R10016	HiSeq2_7	surface layer	Room_Surface	16815629
ERR1461918	SAMEA4039344	qiita_sid_10172:10172.10095	NA.BLANK.287	12/8/13	287	blank control		HiSeq2_7	sterile water		5854214
ERR1461919	SAMEA4039345	qiita_sid_10172:10172.10096	R9016.Hand.288	12/9/13	288	Hand	R9016	HiSeq2_7	sebum	Patient_Skin	19798837
ERR1461920	SAMEA4039346	qiita_sid_10172:10172.10097	R9016.Nose.288	12/9/13	288	Nose	R9016	HiSeq2_7	sebum	Patient_Skin	30858546
ERR1461921	SAMEA4039347	qiita_sid_10172:10172.10098	R9016.Axilla.288	12/9/13	288	Axilla	R9016	HiSeq2_7	sebum	Patient_Skin	20086437
ERR1461922	SAMEA4039348	qiita_sid_10172:10172.10100	R9016.Glove from Glove Box.288	12/9/13	288	Glove from Glove Box	R9016	HiSeq2_7	surface layer	Glove	11630732
ERR1461923	SAMEA4039349	qiita_sid_10172:10172.10101	R9016.Floor.288	12/9/13	288	Floor	R9016	HiSeq2_7	surface layer	Room_Surface	33142120
ERR1461924	SAMEA4039350	qiita_sid_10172:10172.10102	R9016.Cold Tap Faucet Handle.288	12/9/13	288	Cold Tap Faucet Handle	R9016	HiSeq2_7	surface layer	Room_Surface	14615519
ERR1461925	SAMEA4039351	qiita_sid_10172:10172.10106	R10016.Bedrail.288	12/9/13	288	Bedrail	R10016	HiSeq2_7	surface layer	Room_Surface	37991898
ERR1461926	SAMEA4039352	qiita_sid_10172:10172.10108	R10016.Floor.288	12/9/13	288	Floor	R10016	HiSeq2_7	surface layer	Room_Surface	15136855
ERR1461927	SAMEA4039353	qiita_sid_10172:10172.10109	R10016.Cold Tap Faucet Handle.288	12/9/13	288	Cold Tap Faucet Handle	R10016	HiSeq2_7	surface layer	Room_Surface	18913744
ERR1461928	SAMEA4039354	qiita_sid_10172:10172.10110	NA.BLANK.288	12/9/13	288	blank control		HiSeq2_7	sterile water		14876162
ERR1461929	SAMEA4039355	qiita_sid_10172:10172.10112	R9016.Nose.289	12/10/13	289	Nose	R9016	HiSeq2_7	sebum	Patient_Skin	26827237
ERR1461930	SAMEA4039356	qiita_sid_10172:10172.10113	R9016.Axilla.289	12/10/13	289	Axilla	R9016	HiSeq2_7	sebum	Patient_Skin	19019562
ERR1461931	SAMEA4039357	qiita_sid_10172:10172.10115	R9016.Glove from Glove Box.289	12/10/13	289	Glove from Glove Box	R9016	HiSeq2_7	surface layer	Glove	5705237
ERR1461932	SAMEA4039358	qiita_sid_10172:10172.10117	R9016.Cold Tap Faucet Handle.289	12/10/13	289	Cold Tap Faucet Handle	R9016	HiSeq2_7	surface layer	Room_Surface	13423209
ERR1461933	SAMEA4039359	qiita_sid_10172:10172.10121	R10016.Bedrail.289	12/10/13	289	Bedrail	R10016	HiSeq2_7	surface layer	Room_Surface	16193094
ERR1461934	SAMEA4039360	qiita_sid_10172:10172.10124	R10016.Cold Tap Faucet Handle.289	12/10/13	289	Cold Tap Faucet Handle	R10016	HiSeq2_7	surface layer	Room_Surface	21322123
ERR1461935	SAMEA4039361	qiita_sid_10172:10172.10125	NA.BLANK.289	12/10/13	289	blank control		HiSeq2_7	sterile water		9751207
ERR1461936	SAMEA4039362	qiita_sid_10172:10172.10168	Staff 09-A.Hand.290	12/11/13	290	Hand	Staff 09-A	HiSeq2_7	sebum	Staff_Skin	17519304
ERR1461937	SAMEA4039363	qiita_sid_10172:10172.10169	Staff 09-A.Nose.290	12/11/13	290	Nose	Staff 09-A	HiSeq2_7	sebum	Staff_Skin	17865927
ERR1461938	SAMEA4039364	qiita_sid_10172:10172.10171	Staff 09-A.Personal Cell Phone.290	12/11/13	290	Personal Cell Phone	Staff 09-A	HiSeq2_7	surface layer	Staff_Surface	19019428
ERR1461939	SAMEA4039365	qiita_sid_10172:10172.10172	Staff 09-A.Hospital Pager.290	12/11/13	290	Hospital Pager	Staff 09-A	HiSeq2_7	surface layer	Staff_Surface	21392278
ERR1461940	SAMEA4039366	qiita_sid_10172:10172.10173	Staff 09-A.Shirt Hem.290	12/11/13	290	Shirt Hem	Staff 09-A	HiSeq2_7	anthropogenic environmental material	Staff_Surface	16243308
ERR1461941	SAMEA4039367	qiita_sid_10172:10172.10174	Staff 09-B.Hand.290	12/11/13	290	Hand	Staff 09-B	HiSeq2_7	sebum	Staff_Skin	15574419
ERR1461942	SAMEA4039368	qiita_sid_10172:10172.10175	Staff 09-B.Nose.290	12/11/13	290	Nose	Staff 09-B	HiSeq2_7	sebum	Staff_Skin	18533150
ERR1461943	SAMEA4039369	qiita_sid_10172:10172.10234	Staff 10-A.Hand.290	12/11/13	290	Hand	Staff 10-A	HiSeq2_7	sebum	Staff_Skin	22829625
ERR1461944	SAMEA4039370	qiita_sid_10172:10172.10235	Staff 10-A.Nose.290	12/11/13	290	Nose	Staff 10-A	HiSeq2_7	sebum	Staff_Skin	20374943
ERR1461945	SAMEA4039371	qiita_sid_10172:10172.10236	Staff 10-A.Shoe.290	12/11/13	290	Shoe	Staff 10-A	HiSeq2_7	anthropogenic environmental material	Staff_Surface	17207179
ERR1461946	SAMEA4039372	qiita_sid_10172:10172.10237	Staff 10-A.Personal Cell Phone.290	12/11/13	290	Personal Cell Phone	Staff 10-A	HiSeq2_7	surface layer	Staff_Surface	22517314
ERR1461947	SAMEA4039373	qiita_sid_10172:10172.10238	Staff 10-A.Hospital Pager.290	12/11/13	290	Hospital Pager	Staff 10-A	HiSeq2_7	surface layer	Staff_Surface	16552973
ERR1461948	SAMEA4039374	qiita_sid_10172:10172.10239	Staff 10-A.Shirt Hem.290	12/11/13	290	Shirt Hem	Staff 10-A	HiSeq2_7	anthropogenic environmental material	Staff_Surface	23746673
ERR1461949	SAMEA4039375	qiita_sid_10172:10172.10240	Staff 10-B.Hand.290	12/11/13	290	Hand	Staff 10-B	HiSeq2_7	sebum	Staff_Skin	22421161
ERR1461950	SAMEA4039376	qiita_sid_10172:10172.10241	Staff 10-B.Nose.290	12/11/13	290	Nose	Staff 10-B	HiSeq2_7	sebum	Staff_Skin	32206951
ERR1461951	SAMEA4039377	qiita_sid_10172:10172.10242	Staff 10-B.Shoe.290	12/11/13	290	Shoe	Staff 10-B	HiSeq2_7	anthropogenic environmental material	Staff_Surface	38133855
ERR1461952	SAMEA4039378	qiita_sid_10172:10172.10243	Staff 10-B.Personal Cell Phone.290	12/11/13	290	Personal Cell Phone	Staff 10-B	HiSeq2_7	surface layer	Staff_Surface	23291361
ERR1461953	SAMEA4039379	qiita_sid_10172:10172.10244	Staff 10-B.Hospital Pager.290	12/11/13	290	Hospital Pager	Staff 10-B	HiSeq2_7	surface layer	Staff_Surface	26560297
ERR1461954	SAMEA4039380	qiita_sid_10172:10172.10245	Staff 10-B.Shirt Hem.290	12/11/13	290	Shirt Hem	Staff 10-B	HiSeq2_7	anthropogenic environmental material	Staff_Surface	14669805
ERR1461955	SAMEA4039381	qiita_sid_10172:10172.10246	Staff 10-C.Hand.290	12/11/13	290	Hand	Staff 10-C	HiSeq2_7	sebum	Staff_Skin	26822619
ERR1461956	SAMEA4039382	qiita_sid_10172:10172.10247	Staff 10-C.Nose.290	12/11/13	290	Nose	Staff 10-C	HiSeq2_7	sebum	Staff_Skin	20011868
ERR1461957	SAMEA4039383	qiita_sid_10172:10172.10249	Staff 10-C.Personal Cell Phone.290	12/11/13	290	Personal Cell Phone	Staff 10-C	HiSeq2_7	surface layer	Staff_Surface	21163369
ERR1461958	SAMEA4039384	qiita_sid_10172:10172.10250	Staff 10-C.Hospital Pager.290	12/11/13	290	Hospital Pager	Staff 10-C	HiSeq2_7	surface layer	Staff_Surface	28795199
ERR1461959	SAMEA4039385	qiita_sid_10172:10172.10251	Staff 10-C.Shirt Hem.290	12/11/13	290	Shirt Hem	Staff 10-C	HiSeq2_7	anthropogenic environmental material	Staff_Surface	35288970
ERR1461960	SAMEA4039386	qiita_sid_10172:10172.10276	R9016.Axilla.292	12/13/13	292	Axilla	R9016	HiSeq2_7	sebum	Patient_Skin	29591135
ERR1461961	SAMEA4039387	qiita_sid_10172:10172.10277	R9016.Bedrail.292	12/13/13	292	Bedrail	R9016	HiSeq2_7	surface layer	Room_Surface	48475890
ERR1461962	SAMEA4039388	qiita_sid_10172:10172.10278	R9016.Glove from Glove Box.292	12/13/13	292	Glove from Glove Box	R9016	HiSeq2_7	surface layer	Glove	24178373
ERR1461963	SAMEA4039389	qiita_sid_10172:10172.10279	R9016.Floor.292	12/13/13	292	Floor	R9016	HiSeq2_7	surface layer	Room_Surface	23075495
ERR1461964	SAMEA4039390	qiita_sid_10172:10172.10280	R9016.Cold Tap Faucet Handle.292	12/13/13	292	Cold Tap Faucet Handle	R9016	HiSeq2_7	surface layer	Room_Surface	25634621
ERR1461965	SAMEA4039391	qiita_sid_10172:10172.10284	R10016.Bedrail.292	12/13/13	292	Bedrail	R10016	HiSeq2_7	surface layer	Room_Surface	20459396
ERR1461966	SAMEA4039392	qiita_sid_10172:10172.10285	R10016.Glove from Glove Box.292	12/13/13	292	Glove from Glove Box	R10016	HiSeq2_7	surface layer	Glove	17851281
ERR1461967	SAMEA4039393	qiita_sid_10172:10172.10286	R10016.Floor.292	12/13/13	292	Floor	R10016	HiSeq2_7	surface layer	Room_Surface	16119424
ERR1461968	SAMEA4039394	qiita_sid_10172:10172.10287	R10016.Cold Tap Faucet Handle.292	12/13/13	292	Cold Tap Faucet Handle	R10016	HiSeq2_7	surface layer	Room_Surface	14924455
ERR1461969	SAMEA4039395	qiita_sid_10172:10172.10288	NA.BLANK.292	12/13/13	292	blank control		HiSeq2_7	sterile water		11819723
ERR1461970	SAMEA4039396	qiita_sid_10172:10172.10403	Staff 09-C.Hand.297	12/18/13	297	Hand	Staff 09-C	HiSeq2_7	sebum	Staff_Skin	16575808
ERR1461971	SAMEA4039397	qiita_sid_10172:10172.10404	Staff 09-C.Nose.297	12/18/13	297	Nose	Staff 09-C	HiSeq2_7	sebum	Staff_Skin	14032688
ERR1461972	SAMEA4039398	qiita_sid_10172:10172.10406	Staff 09-C.Personal Cell Phone.297	12/18/13	297	Personal Cell Phone	Staff 09-C	HiSeq2_7	surface layer	Staff_Surface	17724189
ERR1461973	SAMEA4039399	qiita_sid_10172:10172.10407	Staff 09-C.Hospital Pager.297	12/18/13	297	Hospital Pager	Staff 09-C	HiSeq2_7	surface layer	Staff_Surface	20124087
ERR1461974	SAMEA4039400	qiita_sid_10172:10172.10408	Staff 09-C.Shirt Hem.297	12/18/13	297	Shirt Hem	Staff 09-C	HiSeq2_7	anthropogenic environmental material	Staff_Surface	17683065
ERR1461975	SAMEA4039401	qiita_sid_10172:10172.10409	Staff 09-D.Hand.297	12/18/13	297	Hand	Staff 09-D	HiSeq2_7	sebum	Staff_Skin	15886322
ERR1461976	SAMEA4039402	qiita_sid_10172:10172.10410	Staff 09-D.Nose.297	12/18/13	297	Nose	Staff 09-D	HiSeq2_7	sebum	Staff_Skin	16297510
ERR1461977	SAMEA4039403	qiita_sid_10172:10172.10412	Staff 09-D.Personal Cell Phone.297	12/18/13	297	Personal Cell Phone	Staff 09-D	HiSeq2_7	surface layer	Staff_Surface	17789457
ERR1461978	SAMEA4039404	qiita_sid_10172:10172.10413	Staff 09-D.Hospital Pager.297	12/18/13	297	Hospital Pager	Staff 09-D	HiSeq2_7	surface layer	Staff_Surface	16864442
ERR1461979	SAMEA4039405	qiita_sid_10172:10172.10414	Staff 09-D.Shirt Hem.297	12/18/13	297	Shirt Hem	Staff 09-D	HiSeq2_7	anthropogenic environmental material	Staff_Surface	13674770
ERR1461980	SAMEA4039406	qiita_sid_10172:10172.10469	Staff 10-C.Hand.297	12/18/13	297	Hand	Staff 10-C	HiSeq2_7	sebum	Staff_Skin	18575975
ERR1461981	SAMEA4039407	qiita_sid_10172:10172.10470	Staff 10-C.Nose.297	12/18/13	297	Nose	Staff 10-C	HiSeq2_7	sebum	Staff_Skin	13583125
ERR1461982	SAMEA4039408	qiita_sid_10172:10172.10471	Staff 10-C.Shoe.297	12/18/13	297	Shoe	Staff 10-C	HiSeq2_7	anthropogenic environmental material	Staff_Surface	15659234
ERR1461983	SAMEA4039409	qiita_sid_10172:10172.10472	Staff 10-C.Personal Cell Phone.297	12/18/13	297	Personal Cell Phone	Staff 10-C	HiSeq2_7	surface layer	Staff_Surface	16374918
ERR1461984	SAMEA4039410	qiita_sid_10172:10172.10473	Staff 10-C.Hospital Pager.297	12/18/13	297	Hospital Pager	Staff 10-C	HiSeq2_7	surface layer	Staff_Surface	17387329
ERR1461985	SAMEA4039411	qiita_sid_10172:10172.10474	Staff 10-C.Shirt Hem.297	12/18/13	297	Shirt Hem	Staff 10-C	HiSeq2_7	anthropogenic environmental material	Staff_Surface	19766893
ERR1461986	SAMEA4039412	qiita_sid_10172:10172.10475	Staff 10-D.Hand.297	12/18/13	297	Hand	Staff 10-D	HiSeq2_7	sebum	Staff_Skin	15669488
ERR1461987	SAMEA4039413	qiita_sid_10172:10172.10476	Staff 10-D.Nose.297	12/18/13	297	Nose	Staff 10-D	HiSeq2_7	sebum	Staff_Skin	13488632
ERR1461988	SAMEA4039414	qiita_sid_10172:10172.10477	Staff 10-D.Shoe.297	12/18/13	297	Shoe	Staff 10-D	HiSeq2_7	anthropogenic environmental material	Staff_Surface	21274284
ERR1461989	SAMEA4039415	qiita_sid_10172:10172.10478	Staff 10-D.Personal Cell Phone.297	12/18/13	297	Personal Cell Phone	Staff 10-D	HiSeq2_7	surface layer	Staff_Surface	16172528
ERR1461990	SAMEA4039416	qiita_sid_10172:10172.10479	Staff 10-D.Hospital Pager.297	12/18/13	297	Hospital Pager	Staff 10-D	HiSeq2_7	surface layer	Staff_Surface	12577736
ERR1461991	SAMEA4039417	qiita_sid_10172:10172.10480	Staff 10-D.Shirt Hem.297	12/18/13	297	Shirt Hem	Staff 10-D	HiSeq2_7	anthropogenic environmental material	Staff_Surface	24457806
ERR1461992	SAMEA4039418	qiita_sid_10172:10172.10481	NA.BLANK.297	12/18/13	297	blank control		HiSeq2_7	sterile water		16131410
ERR1461993	SAMEA4039419	qiita_sid_10172:10172.10485	R9016.Bedrail.298	12/19/13	298	Bedrail	R9016	HiSeq2_7	surface layer	Room_Surface	17073812
ERR1461994	SAMEA4039420	qiita_sid_10172:10172.10486	R9016.Glove from Glove Box.298	12/19/13	298	Glove from Glove Box	R9016	HiSeq2_7	surface layer	Glove	14554848
ERR1461995	SAMEA4039421	qiita_sid_10172:10172.10487	R9016.Floor.298	12/19/13	298	Floor	R9016	HiSeq2_7	surface layer	Room_Surface	13571569
ERR1461996	SAMEA4039422	qiita_sid_10172:10172.10488	R9016.Cold Tap Faucet Handle.298	12/19/13	298	Cold Tap Faucet Handle	R9016	HiSeq2_7	surface layer	Room_Surface	11708092
ERR1461997	SAMEA4039423	qiita_sid_10172:10172.10489	R10016.Hand.298	12/19/13	298	Hand	R10016	HiSeq2_7	sebum	Patient_Skin	10707010
ERR1461998	SAMEA4039424	qiita_sid_10172:10172.10490	R10016.Nose.298	12/19/13	298	Nose	R10016	HiSeq2_7	sebum	Patient_Skin	18103148
ERR1461999	SAMEA4039425	qiita_sid_10172:10172.10491	R10016.Axilla.298	12/19/13	298	Axilla	R10016	HiSeq2_7	sebum	Patient_Skin	15560507
ERR1462000	SAMEA4039426	qiita_sid_10172:10172.10493	R10016.Glove from Glove Box.298	12/19/13	298	Glove from Glove Box	R10016	HiSeq2_7	surface layer	Glove	11941261
ERR1462001	SAMEA4039427	qiita_sid_10172:10172.10494	R10016.Floor.298	12/19/13	298	Floor	R10016	HiSeq2_7	surface layer	Room_Surface	19704923
ERR1462002	SAMEA4039428	qiita_sid_10172:10172.10495	R10016.Cold Tap Faucet Handle.298	12/19/13	298	Cold Tap Faucet Handle	R10016	HiSeq2_7	surface layer	Room_Surface	14873846
ERR1462003	SAMEA4039429	qiita_sid_10172:10172.10497	R9016.Hand.299	12/20/13	299	Hand	R9016	HiSeq2_7	sebum	Patient_Skin	16896360
ERR1462004	SAMEA4039430	qiita_sid_10172:10172.10498	R9016.Nose.299	12/20/13	299	Nose	R9016	HiSeq2_7	sebum	Patient_Skin	14518397
ERR1462005	SAMEA4039431	qiita_sid_10172:10172.10500	R9016.Bedrail.299	12/20/13	299	Bedrail	R9016	HiSeq2_7	surface layer	Room_Surface	18196790
ERR1462006	SAMEA4039432	qiita_sid_10172:10172.10501	R9016.Glove from Glove Box.299	12/20/13	299	Glove from Glove Box	R9016	HiSeq2_7	surface layer	Glove	12408629
ERR1462007	SAMEA4039433	qiita_sid_10172:10172.10502	R9016.Floor.299	12/20/13	299	Floor	R9016	HiSeq2_7	surface layer	Room_Surface	17313083
ERR1462008	SAMEA4039434	qiita_sid_10172:10172.10503	R9016.Cold Tap Faucet Handle.299	12/20/13	299	Cold Tap Faucet Handle	R9016	HiSeq2_7	surface layer	Room_Surface	14552250
ERR1462009	SAMEA4039435	qiita_sid_10172:10172.10504	R10016.Hand.299	12/20/13	299	Hand	R10016	HiSeq2_7	sebum	Patient_Skin	13703538
ERR1462010	SAMEA4039436	qiita_sid_10172:10172.10505	R10016.Nose.299	12/20/13	299	Nose	R10016	HiSeq2_7	sebum	Patient_Skin	16441459
ERR1462011	SAMEA4039437	qiita_sid_10172:10172.10506	R10016.Axilla.299	12/20/13	299	Axilla	R10016	HiSeq2_7	sebum	Patient_Skin	15202119
ERR1462012	SAMEA4039438	qiita_sid_10172:10172.10507	R10016.Bedrail.299	12/20/13	299	Bedrail	R10016	HiSeq2_7	surface layer	Room_Surface	14062398
ERR1462013	SAMEA4039439	qiita_sid_10172:10172.10508	R10016.Glove from Glove Box.299	12/20/13	299	Glove from Glove Box	R10016	HiSeq2_7	surface layer	Glove	17106765
ERR1462014	SAMEA4039440	qiita_sid_10172:10172.10509	R10016.Floor.299	12/20/13	299	Floor	R10016	HiSeq2_7	surface layer	Room_Surface	20085652
ERR1462015	SAMEA4039441	qiita_sid_10172:10172.10510	R10016.Cold Tap Faucet Handle.299	12/20/13	299	Cold Tap Faucet Handle	R10016	HiSeq2_7	surface layer	Room_Surface	13984439
ERR1462016	SAMEA4039442	qiita_sid_10172:10172.10511	NA.BLANK.299	12/20/13	299	blank control		HiSeq2_7	sterile water		12236112
ERR1462017	SAMEA4039443	qiita_sid_10172:10172.10572	R9014.Hand.304	12/25/13	304	Hand	R9014	HiSeq2_7	sebum	Patient_Skin	15557803
ERR1462018	SAMEA4039444	qiita_sid_10172:10172.10574	R9014.Axilla.304	12/25/13	304	Axilla	R9014	HiSeq2_7	sebum	Patient_Skin	4514083
ERR1462019	SAMEA4039445	qiita_sid_10172:10172.10575	R9014.Bedrail.304	12/25/13	304	Bedrail	R9014	HiSeq2_7	surface layer	Room_Surface	15631181
ERR1462020	SAMEA4039446	qiita_sid_10172:10172.10576	R9014.Glove from Glove Box.304	12/25/13	304	Glove from Glove Box	R9014	HiSeq2_7	surface layer	Glove	9568036
ERR1462021	SAMEA4039447	qiita_sid_10172:10172.10577	R9014.Floor.304	12/25/13	304	Floor	R9014	HiSeq2_7	surface layer	Room_Surface	7556764
ERR1462022	SAMEA4039448	qiita_sid_10172:10172.10578	R9014.Cold Tap Faucet Handle.304	12/25/13	304	Cold Tap Faucet Handle	R9014	HiSeq2_7	surface layer	Room_Surface	10288634
ERR1462023	SAMEA4039449	qiita_sid_10172:10172.10579	R9015.Hand.304	12/25/13	304	Hand	R9015	HiSeq2_7	sebum	Patient_Skin	16376435
